,min_distances,avg_k_distances,max_k_distances,outlier_K_factor,cluster_sparsity,lof_clusters,label
70,8.720149596142829,8.961325078450301,9.56006721772767,0.12042908411805864,0.05524475524475525,2.0664489436936466,0.0
71,8.828797835332027,9.013182449404372,9.431876160240002,0.15927043404951038,0.37622377622377623,2.485279843013891,0.0
72,8.408212795636913,8.884229873568804,9.204553224361888,0.11612110031875988,0.05524475524475525,1.9914601440643742,0.0
73,9.742966970658562,9.95294723781672,10.147305909910163,0.28300368730014436,0.9,2.6298358277461205,0.0
74,10.104008454019644,10.204589364642285,10.439898228483218,0.18227507777689542,0.37622377622377623,2.9068063010382827,0.0
75,7.724535451850614,8.135896802114774,8.593277506336397,0.10667921684684444,0.05524475524475525,1.8345036094313094,0.0
76,30.938150285058057,31.03745949861347,31.15909680695064,0.558120450427651,0.37622377622377623,8.656572840503024,0.0
77,8.751663131991771,8.88576097788455,9.34196746951956,0.1578789334272945,0.37622377622377623,2.424703974359628,0.0
78,8.771474346076632,9.100332309024438,9.439908782648686,0.1211379013876443,0.05524475524475525,2.0176335406480685,0.0
79,9.913979334070216,10.094309360250408,10.246775283288486,0.1369163955278413,0.05524475524475525,2.3093647110382287,0.0
80,11.028075438921265,11.492326996568348,11.805962786648127,0.15230255055275685,0.05524475524475525,2.6077655440025223,0.0
81,7.244139013552113,7.3683759591315,7.484619630527036,0.17319791629854267,0.0,2.1337119888099236,0.0
82,9.835194757227304,10.085882894607867,10.274373157556036,0.1774257115364282,0.37622377622377623,2.7794887612582593,0.0
83,8.794310717435954,8.92795394109041,9.308122709894867,0.12145328167522552,0.05524475524475525,2.049830968760133,0.0
84,8.489265739856615,8.547220458227102,8.774475083443829,0.2029672724801576,0.0,2.4048179278544244,0.0
85,7.824209697261432,8.281888717184323,8.626809847756071,0.10805576181922576,0.05524475524475525,1.844671302672802,0.0
86,8.385087153957421,8.563204774449705,9.015903068287612,0.15126594758000234,0.37622377622377623,2.4069401991146906,0.0
87,9.13534620387125,9.524612538510434,9.955240359007664,0.12616313106832838,0.05524475524475525,2.1650466186332182,0.0
88,9.627126346958288,9.689846471507236,9.833662808921646,0.2301720356438024,0.0,2.8872534923735262,0.0
89,8.629236060466226,8.87522111255371,9.452336072548285,0.20631378030225647,0.0,2.7748255396357693,0.0
90,8.193757703602605,8.324325532522206,8.559934054516278,0.11315938159669008,0.05524475524475525,1.883603559832038,0.0
91,10.522701000431168,11.17735297344468,11.64367404134751,0.14532310827450037,0.05524475524475525,2.5340719518894512,0.0
92,7.211142871971026,7.411234852843616,7.838519594671608,0.13008813619172258,0.37622377622377623,2.0431679049092284,0.0
93,6.461610652925678,7.395969876700583,7.63235043676493,0.11020453219445124,0.7272727272727273,1.663060485861442,0.0
94,8.760733793832523,9.0898620044974,9.669082839075854,0.15804256705844547,0.37622377622377623,2.460983540354699,0.0
95,10.71258408996575,10.880534266294372,11.067761692518681,0.14794547688297838,0.05524475524475525,2.5328013403316154,0.0
96,7.841583810904015,8.178515268893591,8.885957097945496,0.10829570593604054,0.05524475524475525,1.8489277944389204,0.0
97,8.499682327891279,8.616096676650042,9.025224015336892,0.1357739095981695,0.6972027972027972,2.1838030999326152,0.0
98,7.930200339314919,8.251378178275647,8.48936042469391,0.14305984503209118,0.37622377622377623,2.2315728617892097,0.0
99,7.7301101955763,7.818957205303017,8.029243255166822,0.18481685347662108,0.0,2.3421346120770172,0.0
100,8.473157111209325,8.683103207085063,8.999620125005308,0.11701800975326307,0.05524475524475525,2.0246647212386244,0.0
101,9.558410042134112,9.940398629021871,10.202187847709641,0.12731297981083167,0.8531468531468531,2.1514775693833763,0.0
102,8.013745831226188,8.190810705526896,8.441464527036157,0.19159821161879254,0.0,2.3753043980497472,0.0
103,8.702546525411721,8.772711115576884,8.967963317810527,0.12018597800360044,0.05524475524475525,2.0781954238699294,0.0
104,8.117822286584031,8.18465135758122,8.292735998434358,0.14644452203298233,0.37622377622377623,2.3728894198336916,0.0
105,9.358240503098687,9.910013158085448,10.503150465023158,0.1292413989369175,0.05524475524475525,2.1727160045172766,0.0
106,9.077445247352836,9.235957624937914,9.732265622572427,0.12536349350635853,0.05524475524475525,2.1128311136839333,0.0
107,8.296971406752682,8.401011457451697,8.552526583618258,0.1446908551742034,0.8258741258741259,2.3491957652763604,0.0
108,7.549756565632746,7.849116444169797,8.29790528932606,0.10426544389968048,0.05524475524475525,1.6652211779024393,0.0
109,8.768133003707314,8.856841745282237,8.975975465557454,0.15817604790038584,0.37622377622377623,2.395251586085109,0.0
110,8.927622011616114,9.144026435287254,9.454886963915065,0.12329436901939347,0.05524475524475525,2.086472285809754,0.0
111,9.399486340141486,9.470871049348641,9.552713009330148,0.16031080339302234,0.7272727272727273,2.4069394058832123,0.0
112,7.346393230457663,7.600989585888273,7.828669650216246,0.13252803613090933,0.37622377622377623,2.156462694701768,0.0
113,7.957259681523623,8.240519121157831,8.753285260421714,0.10989324035900966,0.05524475524475525,1.9170322704077472,0.0
114,8.020368114519671,8.318712904970964,8.957519326472855,0.11076479545127571,0.05524475524475525,1.86316372658711,0.0
115,7.400406917829503,7.964513510602034,8.11434961580614,0.09856951651670388,0.8531468531468531,1.6920106011965907,0.0
116,8.58442260106977,8.651070604714826,8.698717632319632,0.20524234893200316,0.0,2.6122110961920515,0.0
117,10.457740023323558,10.513128676507401,10.670381803931246,0.18865635206030756,0.37622377622377623,3.1059410260406493,0.0
118,9.933654846979527,10.262353787648097,10.416482371885499,0.16942119298024402,0.7272727272727273,2.4893411029279537,0.0
119,9.916964235798016,10.593483232135448,11.104977510545735,0.13695761832766806,0.05524475524475525,2.3687871603875954,0.0
120,9.830621059567143,9.942783935886537,10.115767044833854,0.1773432025895555,0.37622377622377623,2.7650808688257205,0.0
121,10.853118290763975,11.457657188844895,11.916486883684106,0.1498863157301559,0.05524475524475525,2.537735798813439,0.0
122,8.195680261684279,8.286615318462987,8.395247183608365,0.19594802657945992,0.0,2.2817307761286854,0.0
123,8.69472939215589,8.929758192306197,9.380086310485074,0.20787964044918056,0.0,2.808640725839462,0.0
124,7.873282066870097,7.967532500271763,8.051941855386767,0.18823990620024486,0.0,2.3356461498959344,0.0
125,7.468852141715489,7.643625100886133,7.829343675108313,0.1273833105271668,0.7272727272727273,1.7463069546210832,0.0
126,10.736119604798995,11.011705935105429,11.253848017664843,0.1482705126480607,0.05524475524475525,2.4638118413248042,0.0
127,9.320505614262084,9.432205735815131,9.50433385785348,0.12414421832340165,0.8531468531468531,2.2238301859985947,0.0
128,11.63498760970686,11.68454721456261,11.757235425193006,0.1557594174588967,0.9370629370629371,2.9496081531185254,0.0
129,9.257361522672687,9.342363755621935,9.407113307892578,0.16700167059764442,0.37622377622377623,2.6181603014836186,0.0
130,11.467347160950721,11.751287564221874,12.306418927623032,0.15836908537302755,0.05524475524475525,2.6260351821925583,0.0
131,7.953071394550255,8.089738070624692,8.300860652057644,0.14347243607363985,0.37622377622377623,2.2241461588831863,0.0
132,9.119344563166326,9.281917029005523,9.507146375537719,0.21803163542196832,0.0,2.982380145469186,0.0
133,7.149280236951515,7.459186029606068,7.955117211382927,0.17092996666103336,0.0,2.1389701545954978,0.0
134,7.285838466956923,7.620403780764413,7.751068131449486,0.12426196238421994,0.7272727272727273,1.7260592728898978,0.0
135,10.402757455786949,10.621026748227553,10.827401138128035,0.1436666354046122,0.05524475524475525,2.4058673694768555,0.0
136,8.60346791577865,8.86729071883157,9.149112698066267,0.11881765902211423,0.05524475524475525,2.0282339483532636,0.0
137,9.89114799401181,10.50499953394085,11.235589991606238,0.1366010847247287,0.05524475524475525,2.300647449930099,0.0
138,9.646810707586667,9.740701975576721,9.854338313695497,0.12849043004433436,0.8531468531468531,2.195291553077313,0.0
139,8.682862581799215,9.21194316374439,9.58143269911436,0.11991413412352132,0.05524475524475525,1.9706717106734009,0.0
140,9.109728308648775,9.198512971847682,9.33026897329991,0.21780172331758701,0.0,2.43409792320635,0.0
141,9.2053027308578,9.347377345203064,9.54819491175548,0.12712926133710234,0.05524475524475525,2.139136585523557,0.0
142,8.380979972132373,8.43436100222784,8.506604800695085,0.11163023235910918,0.8531468531468531,1.9193041058923581,0.0
143,7.207786118779806,7.3967016565647175,7.678326457899172,0.17232876599452382,0.0,2.236537897374533,0.0
144,7.816846184954628,8.180883630698242,8.555085881059938,0.13331844385561342,0.7272727272727273,1.9043683020587494,0.0
145,10.57787176867379,10.834405536956858,11.210211978577044,0.14608504074094425,0.05524475524475525,2.4140444647376813,0.0
146,14.940218783520093,15.263673373266164,15.507822472582111,0.20633096310854518,0.05524475524475525,3.2810310498197177,0.0
147,7.8523855260490345,7.91179282987689,7.978288989797502,0.1877402971616435,0.0,2.1918683147787426,0.0
148,8.900584380729926,9.46182696401841,9.841134510454067,0.12292096749818725,0.05524475524475525,2.1061405458068942,0.0
149,7.063065995746867,7.272987795045815,7.413309526027416,0.16886869659098497,0.0,2.0681701097788197,0.0
150,7.213227180867674,7.864216176875885,8.110798170875336,0.09607638115551179,0.8531468531468531,1.5964947260276325,0.0
151,7.616418091886754,7.710848404855723,7.800828863642499,0.1299000880583371,0.7272727272727273,1.845274341315475,0.0
152,8.82419100630226,9.030032663234948,9.224218559567893,0.2109748988047767,0.0,2.6213461975834838,0.0
153,9.757192738004582,9.886017430348684,10.000576772981884,0.23328175342634996,0.0,2.996594560982689,0.0
154,10.771060915952495,10.866596993006619,11.054222776867057,0.1943086226747829,0.37622377622377623,3.0741004301760535,0.0
155,10.086365810527289,10.320955468721959,10.520619816713792,0.1392971282486707,0.05524475524475525,2.343599861261263,0.0
156,9.280832927631812,9.676318441399436,10.080758027874156,0.12817236642612218,0.05524475524475525,2.1933167643964153,0.0
157,9.02544686685012,9.311268581367765,9.839592928761226,0.12464537310366103,0.05524475524475525,2.083280068934799,0.0
158,12.118227143117021,12.52123467475822,12.886767210593165,0.16735802292035332,0.05524475524475525,2.8967596403590643,0.0
159,9.675667672262335,9.87816097307481,9.954108426527595,0.12887478959210022,0.8531468531468531,2.28529751656644,0.0
160,9.240745232814735,9.332280942471295,9.526889126173366,0.16670191475915672,0.37622377622377623,2.5754558936651653,0.0
161,9.280051714930686,9.376128568349285,9.487650999537394,0.2218739338328339,0.0,2.732496146066124,0.0
162,9.149732745544107,9.315267107199649,9.78767074090708,0.21875817723157268,0.0,2.9602856676714904,0.0
163,7.79796508418573,8.135780741160035,8.464375092867705,0.186439175369649,0.0,2.258591139864821,0.0
164,9.223689131473519,9.624740522059174,9.7349390364345,0.15731253404765846,0.7272727272727273,2.3437166070954256,0.0
165,10.43564051615304,10.578444425620475,10.749535673361857,0.1882576796515632,0.37622377622377623,3.013776787458835,0.0
166,8.684833807088932,9.072607678621683,9.29374397659755,0.14812220950877517,0.7272727272727273,2.3423379712819745,0.0
167,7.483873710655362,7.666913926193236,7.866801107105429,0.17892966025390683,0.0,2.059662166294195,0.0
168,9.953614424264483,10.000587072109104,10.083790333804206,0.1374637734780021,0.05524475524475525,2.4262937230611357,0.0
169,8.908668054655775,9.252989520306345,9.566130543734813,0.11926174681700642,0.9370629370629371,2.2155758894101685,0.0
170,10.142498148290919,10.421087915668545,10.659954417258094,0.135779225225624,0.9370629370629371,2.3765349740415695,0.0
171,8.145507459071329,8.840548802597887,9.569736910806848,0.11249302459291295,0.05524475524475525,1.8929381811819417,0.0
172,8.990630177706409,9.189538264747938,9.486548634876517,0.12416453938178831,0.05524475524475525,2.1168256866116906,0.0
173,10.021569837347478,10.06457680407922,10.125442359395029,0.13840226748756237,0.05524475524475525,2.384566040072972,0.0
174,8.13230442603395,8.37097799937384,8.91309612382249,0.14670577805890733,0.37622377622377623,2.2892076081344213,0.0
175,7.68383514125493,7.764478521199303,7.99845123550875,0.18371047727786657,0.0,2.112142846895613,0.0
176,7.150804147990667,7.230016681471011,7.463467228845581,0.17096640138655586,0.0,1.9986234004926924,0.0
177,10.283145944695361,10.399730254755562,10.51609767577784,0.245856608671254,0.0,3.4093562210562256,0.0
178,7.412858280575104,7.565377782207586,7.743268457978159,0.1264283199521864,0.7272727272727273,1.705227374750599,0.0
179,10.340484837260373,10.443924233480365,10.53577729992322,0.1428066232761384,0.05524475524475525,2.488285552993585,0.0
180,10.320666386313055,10.746396786733417,11.112261439393295,0.14253292179087032,0.05524475524475525,2.4465970455046664,0.0
181,7.6782808803941265,7.767413796823538,7.851800396292862,0.10279035931402301,0.9370629370629371,1.7459792194282215,0.0
182,10.886952777077306,11.239851693959718,11.584161366623126,0.15035358480087482,0.05524475524475525,2.5601153377100543,0.0
183,8.113364394925522,8.308077969892896,8.508097562007734,0.11204911480293187,0.05524475524475525,1.9612004137167567,0.0
184,8.819071545670967,8.948226045554847,9.123655454961263,0.1504116707558059,0.7272727272727273,2.096555142809275,0.0
185,8.765995347577144,8.944752762043455,9.089663152698291,0.14950644171992436,0.7272727272727273,2.306119486971858,0.0
186,10.940205033118325,11.01956854339154,11.117092014958574,0.19735996187864518,0.37622377622377623,3.165995092799699,0.0
187,10.19988807836578,10.490670811950144,10.628725105870362,0.1358571288812162,0.8531468531468531,2.337692812360805,0.0
188,7.968656805760411,8.038969193966228,8.110385877809883,0.19052019182320395,0.0,2.1417929262781525,0.0
189,8.854388712740635,9.193343486980487,9.541031903201043,0.12228298509606961,0.05524475524475525,2.0715442041209933,0.0
190,9.078384592511297,9.32474612444554,9.44078870304964,0.15483432550149487,0.7272727272727273,2.339150851609029,0.0
191,10.87288758242242,11.150350735771875,11.510258209108953,0.15015933830411982,0.05524475524475525,2.5977429774638736,0.0
192,9.463410805470993,9.648686832609117,9.95991524779165,0.12668817567151047,0.9370629370629371,2.213126765426044,0.0
193,8.419883918791085,8.674034780964544,9.162352385315165,0.11271831636230457,0.9370629370629371,2.0365413214557795,0.0
194,10.802114065829214,10.879849935895484,10.96785614746077,0.14387846136700813,0.8531468531468531,2.416955485353299,0.0
195,8.804118593895279,9.017107889591761,9.28843693088711,0.12158873274359505,0.05524475524475525,2.0697528322803307,0.0
196,7.150503348218307,7.212190470896944,7.435935490539765,0.09572491810194844,0.9370629370629371,1.7946966490818033,0.0
197,10.204743718119877,10.424813705454408,10.573515534201498,0.18409232963117722,0.37622377622377623,2.900342992237769,0.0
198,9.378770971401435,9.703731794953882,10.13709077787713,0.12952493369362722,0.05524475524475525,2.184404754696828,0.0
199,9.348818136826598,9.586512244434974,9.950268273295315,0.1686515367407674,0.37622377622377623,2.6072436521502866,0.0
200,7.826252530323235,8.047794609877482,8.304986270615842,0.18711549131544428,0.0,2.31104365392569,0.0
201,9.682623922693697,9.789867484954573,9.87793323160273,0.12896744317850456,0.8531468531468531,2.27784350613265,0.0
202,9.097650353888115,9.818643440263827,10.364217985825842,0.12564253487459695,0.05524475524475525,2.1537717364366533,0.0
203,10.540900225700609,10.597587514863053,10.64982486242868,0.14557444754416454,0.05524475524475525,2.4963568856526477,0.0
204,10.104980161743576,10.159115392062574,10.347825077405997,0.16141693419173372,0.6972027972027972,2.6455938678235857,0.0
205,8.767385697771779,9.367968920158956,9.824089899145726,0.12108143536430312,0.05524475524475525,2.0978451484193785,0.0
206,8.891552979584734,9.314513676488179,10.045114411194254,0.12279623989389254,0.05524475524475525,2.0729461629834027,0.0
207,6.87828438956367,7.049137485700042,7.393050285847035,0.12408340984518403,0.37622377622377623,2.0064000357913776,0.0
208,7.151370015348346,7.7969414313264185,8.128726069834217,0.12196856626359083,0.7272727272727273,1.7464355812982089,0.0
209,6.9818687663448635,7.187225213010009,7.336153655834,0.12175678485456921,0.8258741258741259,2.025335124356916,0.0
210,10.749631390807254,10.821804218004061,10.960121060206507,0.19392203665990118,0.37622377622377623,3.122523669449418,0.0
211,9.140324123824188,9.205543702968342,9.410134716869235,0.12623187832250513,0.05524475524475525,2.0423493979985543,0.0
212,7.797617458252372,8.181440912737232,8.45715953579016,0.10768851135486146,0.05524475524475525,1.8229536367951336,0.0
213,10.023299677437175,10.53881722810953,10.7302280550282,0.1335050645291798,0.8531468531468531,2.292040319669262,0.0
214,10.505310898112826,10.605295662871427,10.703640592403103,0.13992519973325315,0.8531468531468531,2.369622377083783,0.0
215,9.22522942540092,9.41665694314951,9.70753902113388,0.12740445771382386,0.05524475524475525,2.1456798257489376,0.0
216,10.141212400218212,10.509407716804152,10.644176283597453,0.1729611436654091,0.7272727272727273,2.6148062412057196,0.0
217,8.650798639874408,8.834341840570485,9.100361310144265,0.20682931345485506,0.0,2.6542098679718857,0.0
218,9.280859501910667,9.632783896763486,9.764790810031224,0.15828759030960715,0.7272727272727273,2.390938378597851,0.0
219,8.811686658374812,8.975060096900672,9.20772221718207,0.15896175050822836,0.37622377622377623,2.5036599806517104,0.0
220,10.335598596764418,10.721610743028945,11.118677141913771,0.14273914215540526,0.05524475524475525,2.453207718326997,0.0
221,10.115594197783565,10.747775650843442,11.2524635414629,0.1397007850745901,0.05524475524475525,2.3921899092877412,0.0
222,10.317884647334953,10.460619009579265,10.652547726454742,0.13742878093806452,0.8531468531468531,2.4407297519603492,0.0
223,7.91495239837027,8.26224409413047,8.665151632063079,0.18923618948163934,0.0,2.3424583302799413,0.0
224,8.425041380890065,8.612833950777066,8.951621062251354,0.20143175181609987,0.0,2.5215682420759253,0.0
225,9.602390474861881,9.652723241547543,9.706593541212298,0.17322595073178731,0.37622377622377623,2.69988901781431,0.0
226,6.311497890441023,6.82636405190217,7.278009024730407,0.1508996833580945,0.0,2.0251337121507067,0.0
227,8.477741779495853,8.605696460860752,8.784807740916566,0.20269174961701858,0.0,2.4702895452300564,0.0
228,6.800786256384013,6.937052777261142,7.0648990821862965,0.16259793007753331,0.0,2.0313604881649274,0.0
229,7.417941646099469,7.760423720444265,8.16735048703813,0.177353310576329,0.0,2.1764544107733723,0.0
230,9.520212580991181,9.740481062873204,9.905031386674072,0.2276158669321734,0.0,2.9033039349058654,0.0
231,8.839233335900746,8.99484728309059,9.279137346271725,0.1541473590489775,0.8258741258741259,2.5746796766201605,0.0
232,8.694315632201752,8.828369614348373,8.9993598122117,0.20786974798828622,0.0,2.6807130961814996,0.0
233,8.284275150378182,8.42430652670949,8.527005007720053,0.1980662148262315,0.0,2.4039792481124618,0.0
234,7.228072776162863,7.251342667280478,7.307426770591043,0.11546122099873846,0.6972027972027972,1.7911924386921174,0.0
235,7.1116318543380475,7.1625484040153164,7.208736509939665,0.124019722889585,0.8258741258741259,2.0459454555564247,0.0
236,14.709072830942564,14.812201178601882,14.940273527520025,0.20313873629413123,0.05524475524475525,3.386614943796748,0.0
237,7.975653155256782,8.271911779182682,8.630716056507012,0.14387980827724128,0.37622377622377623,2.274420081660033,0.0
238,7.902751422061538,8.484316254314546,8.909869153256329,0.1091404574289104,0.05524475524475525,1.8231802861529438,0.0
239,10.719739209467933,10.75850887224504,10.864832454846525,0.19338278536143474,0.37622377622377623,3.0580729210341944,0.0
240,9.599389605458942,9.737017345508356,9.850415681520262,0.16740372155962704,0.8258741258741259,2.788785358185191,0.0
241,8.584167129098272,8.721194888191622,8.87980202196739,0.20523624093034096,0.0,2.5670611572664987,0.0
242,8.191705616136188,8.419170845566281,8.684648770823557,0.130854290180987,0.6972027972027972,2.1827740233021453,0.0
243,9.728945938307547,9.975154002978677,10.714269189219658,0.1343610033138351,0.05524475524475525,2.2298019757319154,0.0
244,6.89304535601235,7.0520103238197205,7.175749315132463,0.16480372482903027,0.0,2.009584263249582,0.0
245,8.38704456250371,8.715462284936114,9.210324458687,0.11582875775049055,0.05524475524475525,1.9956281579541335,0.0
246,8.200469149945414,8.252320468593634,8.36952457275154,0.19606252265230772,0.0,2.5374486630654687,0.0
247,9.333738755106113,9.658503542430342,9.99560244445918,0.128903019068831,0.05524475524475525,2.090861067321106,0.0
248,9.923037884360689,9.951040324381317,9.96438036251012,0.13216963033233353,0.8531468531468531,2.192402854392013,0.0
249,10.132215358254658,10.174257944211654,10.222646811492282,0.24224805518707274,0.0,3.017614903461,0.0
