,X,Y,Diff,Target
1652,0.88310313,0.8751905,0.28954172,0
781,0.85700786,0.8493023,0.34785518,0
499,0.8759422,0.8683285,0.37119436,0
45,0.8773573,0.8698268,0.4213734,0
897,0.86812246,0.859763,0.96137184,1
1100,0.8642926,0.8567689,0.39635903,0
1059,0.87927693,0.87104154,0.41704777,0
188,0.85737234,0.8498818,0.32891247,0
1019,0.8715371,0.863536,0.32581642,0
994,0.8778957,0.86980563,0.309721,0
1300,0.864111,0.85661,0.31506222,0
240,0.8645344,0.85734385,0.37186924,0
611,0.85466564,0.8476522,0.427163,0
874,0.8794449,0.87155527,0.33509108,0
259,0.8631317,0.85578007,0.31891322,0
559,0.8615593,0.85386854,0.36294663,0
1176,0.8652649,0.85729,0.4523998,0
1443,0.8664358,0.8584123,0.4853139,0
1428,0.8703357,0.8624933,0.34753996,0
1643,0.87085015,0.8632693,0.33837128,0
1391,0.86002284,0.852558,0.28905126,0
1057,0.8592055,0.85196245,0.28504482,0
1772,0.8718627,0.86339843,0.50484926,0
1803,0.87831444,0.87017655,0.43406337,0
1536,0.85628647,0.84889084,0.69980127,1
942,0.8657646,0.8579293,0.34624562,0
750,0.8503666,0.8433505,0.55057216,0
1517,0.8811711,0.87324846,0.23374832,0
1577,0.85284036,0.8459782,0.39040998,0
1707,0.8689292,0.8610787,0.63561016,0
613,0.8751517,0.8672949,0.390081,0
149,0.8667061,0.85908556,0.37408087,0
900,0.844391,0.8378404,0.39710993,0
1762,0.87933546,0.8712269,0.26691276,0
1597,0.886681,0.87847567,0.47493792,1
1461,0.8750647,0.8670141,0.5139004,1
558,0.8392827,0.831852,0.51391906,0
1644,0.86225927,0.85432476,0.44866607,0
1139,0.8574849,0.84972453,0.5575318,1
1282,0.86955965,0.86159194,0.31503156,0
49,0.88632566,0.878257,0.4272138,0
1005,0.8598481,0.8519242,0.27143,0
348,0.8612076,0.85349107,0.27849025,0
146,0.8708653,0.8624892,0.51472574,0
426,0.86193055,0.85416925,0.33843654,0
332,0.85060614,0.842932,0.58068365,0
1280,0.8545893,0.84772617,0.36629617,0
1623,0.8794258,0.8715484,0.29690537,0
405,0.85964537,0.8526413,0.42226288,0
1383,0.8493959,0.84133583,0.45704588,0
948,0.86700606,0.85883224,0.40710002,0
438,0.851862,0.84517926,0.57053995,0
127,0.85803294,0.85001016,0.5570312,0
476,0.86372817,0.85590434,0.44275975,0
478,0.8808333,0.87311447,0.40043393,0
1207,0.85954446,0.8525739,0.3602345,0
1658,0.86032397,0.85231155,0.40583178,0
458,0.878788,0.8708539,0.36353785,0
1068,0.86606675,0.8587123,0.45485917,0
1518,0.8914576,0.8831274,0.52947176,0
1589,0.87182075,0.86389124,0.31807116,0
663,0.8689219,0.8612043,0.42254055,0
824,0.8737211,0.86601686,0.3348114,0
488,0.8657879,0.8584538,0.43400124,0
1081,0.8533816,0.8463966,0.4565338,0
928,0.8588153,0.8507234,0.63808423,0
1010,0.87772065,0.86976695,0.3045272,0
795,0.8531122,0.84615695,0.5447241,0
441,0.86081237,0.8529568,0.35305807,0
225,0.8685653,0.8606681,0.28416765,0
152,0.87716126,0.86922944,0.24542028,0
253,0.8638444,0.8560551,0.36534917,0
1759,0.8593484,0.85161334,0.28819218,0
65,0.8618149,0.8540665,0.38298947,0
289,0.8491946,0.84234583,0.52692384,0
1438,0.86185014,0.8543795,0.40782988,0
683,0.8698002,0.86175436,0.34153232,0
861,0.8646347,0.8577243,0.40924665,0
1452,0.85568327,0.84829503,0.3732982,0
1244,0.87977165,0.8723067,0.40451148,0
1013,0.87926954,0.8718012,0.39521623,0
882,0.8711059,0.8630695,0.30144238,0
311,0.8628731,0.8552092,0.3894549,0
112,0.86318094,0.8540358,0.7080017,0
1469,0.84623176,0.8392565,0.48303178,0
1773,0.8471031,0.84017265,0.5030848,0
956,0.8782164,0.8702398,0.3450125,0
1607,0.8594137,0.85152924,0.3880245,0
116,0.8596943,0.8525869,0.40882748,0
1374,0.8864173,0.87843364,0.40363142,0
1334,0.87238115,0.86440414,0.42651024,0
1107,0.8536246,0.8462834,0.28183627,0
1340,0.8796582,0.8720056,0.3128985,0
1425,0.8769315,0.8696962,0.31985772,0
1499,0.86525196,0.85801715,0.38219035,0
1390,0.8681013,0.86070377,0.40909863,0
896,0.8554641,0.8480484,0.64142394,1
1317,0.8866434,0.8785715,0.39549002,0
87,0.87136006,0.86392313,0.28394648,0
148,0.87133056,0.8635121,0.50865376,0
34,0.86831796,0.8596916,0.59805506,0
774,0.8885909,0.88069123,0.3486048,0
98,0.86358327,0.8554946,0.34922537,0
125,0.8656072,0.85817593,0.62646735,1
1719,0.85259956,0.84534806,0.6001311,1
1247,0.8528912,0.84569526,0.42614785,0
1550,0.8701846,0.86229116,0.3496546,0
254,0.8684005,0.8602846,0.59168214,1
625,0.8533552,0.846837,0.53049713,0
980,0.84295404,0.83621585,0.6171875,1
1144,0.8490052,0.8423587,0.42163965,0
1669,0.8752221,0.8672028,0.3593465,0
756,0.86440057,0.85709053,0.3524343,0
76,0.8760678,0.8685067,0.312671,0
1158,0.866616,0.8587893,0.31326374,0
439,0.852786,0.84510666,0.48510587,0
343,0.86755735,0.8592172,0.9591652,1
1263,0.8543714,0.8466676,0.3515076,0
166,0.88147926,0.8731583,0.47917646,0
229,0.87643826,0.8679026,0.36571285,0
364,0.86325616,0.85598546,0.46357876,0
1284,0.8794174,0.8712469,0.37625802,0
1723,0.87775135,0.8697635,0.22410032,0
164,0.87635255,0.8686028,0.41346776,0
293,0.85936725,0.8508284,0.56319016,1
1493,0.87924033,0.8714061,0.33012915,0
1064,0.87825936,0.87015355,0.30685067,0
810,0.86173177,0.8540259,0.34825978,0
651,0.8632366,0.85621035,0.46864852,0
507,0.87821126,0.87090224,0.40246418,0
227,0.8507147,0.84332806,0.5610753,0
1200,0.8672128,0.85907876,0.34762773,0
729,0.88415974,0.8761898,0.33936444,0
1814,0.84731567,0.83953506,0.48352608,0
1519,0.8815117,0.8738206,0.43853897,0
509,0.8490539,0.84213465,0.4252873,0
380,0.87608945,0.86816895,0.28598478,0
1115,0.8653812,0.85824734,0.5060571,0
694,0.8801773,0.8715005,0.40605986,0
1657,0.8890981,0.8811698,0.41227737,0
648,0.87318784,0.86526674,0.31167838,0
1741,0.85222894,0.8458586,0.49728954,0
1159,0.86432743,0.85637033,0.31782442,0
1488,0.8673612,0.8598588,0.36830133,0
421,0.85437584,0.8468028,0.46524277,0
1255,0.86208767,0.85513115,0.40858373,0
409,0.87635803,0.86885077,0.34928378,0
1491,0.8709138,0.86255157,0.51627314,0
696,0.86805856,0.8605738,0.3263962,0
1113,0.8592808,0.85154706,0.6164504,1
834,0.8672978,0.859567,0.42371863,0
794,0.8587454,0.8515271,0.35585612,0
1346,0.8547344,0.8470139,0.3875704,0
946,0.859879,0.8520002,0.58004475,0
634,0.86890626,0.8609847,0.2874195,0
1160,0.8634309,0.85541904,0.4253622,0
1021,0.86267316,0.85517097,0.5980889,1
962,0.8885315,0.8800074,0.45104948,0
654,0.88598096,0.8780365,0.4347784,0
1411,0.8576735,0.850169,0.51915514,0
1714,0.87452024,0.8666084,0.49931622,1
837,0.8512514,0.8443382,0.65351325,1
745,0.8685492,0.86070436,0.22819662,0
1567,0.8749298,0.8666153,0.58366525,0
1017,0.8570851,0.8491834,0.32566068,0
615,0.873389,0.865787,0.3844145,0
1075,0.8569797,0.84945846,0.35169962,0
1209,0.8679496,0.8602131,0.5037776,1
1120,0.8821496,0.8741919,0.39048046,0
105,0.88118786,0.8728275,0.38131168,0
1636,0.8684497,0.86083454,0.30401552,0
85,0.88653296,0.8787163,0.45777366,0
1487,0.87449396,0.8665271,0.3918508,0
216,0.8812468,0.8729476,0.58299536,0
851,0.8590099,0.85182923,0.53163135,0
844,0.85257214,0.845327,0.36729252,0
548,0.84387815,0.83680296,0.48184747,0
1052,0.8808042,0.8727601,0.3526977,0
1671,0.858434,0.8513702,0.3192894,0
660,0.85599875,0.8481,0.51634943,1
1572,0.869818,0.862317,0.585208,1
1771,0.86818874,0.86010504,0.42907843,0
427,0.8651396,0.8576037,0.3845211,0
1653,0.86481345,0.8571902,0.43752593,0
528,0.8573846,0.84979814,0.33640277,0
1742,0.86427575,0.8568837,0.31332675,0
789,0.8651989,0.857217,0.30633113,0
306,0.8596449,0.8519716,0.4371717,0
113,0.8806173,0.87290335,0.3584729,0
175,0.8521706,0.8442714,0.44334576,0
591,0.8788485,0.8712539,0.4615059,0
150,0.8790932,0.8710054,0.30002055,0
1313,0.87575585,0.8677462,0.30649528,0
1494,0.86424816,0.85697293,0.32048523,0
1258,0.8779527,0.8703573,0.34741038,0
1306,0.85523444,0.84825385,0.30249557,0
1489,0.864766,0.85674053,0.42168167,0
1440,0.8619087,0.8547239,0.55100846,0
784,0.8547193,0.84803236,0.6602964,0
1580,0.86658263,0.8584113,0.37616068,0
765,0.86352533,0.8559342,0.48690575,0
5,0.8552041,0.8474545,0.4117831,0
848,0.87094593,0.86282825,0.40432885,0
1204,0.8674348,0.8597481,0.3256104,0
183,0.86458236,0.8566427,0.42370328,0
1743,0.8398173,0.83325505,0.70840317,0
1205,0.86240286,0.8547833,0.38501486,0
66,0.8817421,0.87352544,0.8226938,1
1000,0.85764056,0.8502733,0.540084,0
1388,0.86569154,0.8582684,0.31281528,0
1234,0.86779034,0.8597021,0.46134079,0
1203,0.84816355,0.8410445,0.40611002,0
199,0.88875556,0.88086903,0.40129107,0
356,0.85953707,0.8518198,0.36391562,0
1745,0.88285625,0.87474424,0.3664569,0
1323,0.87010986,0.86134493,0.8068523,1
191,0.8736421,0.8659788,0.359829,0
345,0.88162166,0.8731442,0.6241589,1
728,0.862932,0.8554438,0.25196877,0
309,0.86141366,0.8533022,0.3525203,0
990,0.8652232,0.85783666,0.45161512,0
775,0.8662764,0.8581805,0.22550665,0
816,0.8570818,0.8491599,0.5364109,1
653,0.8610373,0.8537311,0.28497064,0
805,0.8537205,0.84631455,0.36467525,0
59,0.8647601,0.8574768,0.31652734,0
1180,0.8797287,0.87159663,0.33216986,0
258,0.85742015,0.84955037,0.2459117,0
1610,0.88085216,0.87288463,0.3658696,0
1187,0.86390316,0.8561533,0.26235688,0
447,0.855194,0.84805995,0.33643594,0
1444,0.86227757,0.8544269,0.36526042,0
1152,0.85459477,0.8473511,0.3215872,0
1558,0.8541299,0.84700775,0.35553446,0
629,0.8499761,0.84281343,0.28793824,0
902,0.86151576,0.85379684,0.36395088,0
460,0.885454,0.87735677,0.3972602,0
1339,0.8706173,0.86253107,0.7461036,1
730,0.88208246,0.8739136,0.40104765,0
1345,0.87239015,0.86473924,0.56303763,1
814,0.8564998,0.84797794,0.5691271,0
1169,0.8611529,0.853862,0.42398894,0
238,0.8801572,0.87225354,0.31058916,0
1445,0.8613886,0.85311544,0.64016616,0
1728,0.8658385,0.85822606,0.33475816,0
747,0.8372236,0.83062506,0.48329192,0
1148,0.8639986,0.85700846,0.3704472,0
744,0.87057275,0.86251056,0.31821424,0
1727,0.8729738,0.86433,0.38773212,0
1045,0.87075925,0.86287504,0.32132214,0
1293,0.86372477,0.8558618,0.49787423,0
1455,0.86636305,0.85823864,0.45286453,0
337,0.8651063,0.857691,0.29851928,0
773,0.8540043,0.8466913,0.7328721,1
424,0.85745376,0.85038275,0.3743043,0
425,0.88247633,0.87430066,0.40096876,0
859,0.87198496,0.86474514,0.40791228,0
640,0.8656867,0.8577485,0.30473876,0
570,0.86183023,0.8544502,0.28425106,0
1516,0.86542964,0.8585111,0.36161312,0
984,0.8693367,0.8618295,0.36572108,0
645,0.8613572,0.85357773,0.35075018,0
1662,0.85021,0.8434318,0.7294762,0
881,0.8596032,0.8523807,0.26358536,0
314,0.8645531,0.8564747,0.24344146,0
256,0.86558807,0.8583231,0.44942212,0
89,0.8661854,0.8582467,0.37693295,0
1640,0.8599404,0.852299,0.37003723,0
779,0.87294304,0.86490875,0.46625096,1
873,0.8792455,0.87112045,0.34282267,0
1446,0.8629765,0.8547754,0.45652735,0
967,0.8690255,0.860903,0.22934364,0
1245,0.8814111,0.87335527,0.33714545,0
51,0.8525489,0.84514344,0.52795947,0
1198,0.8841838,0.8766231,0.42459497,0
945,0.8689691,0.8608477,0.22998935,0
276,0.88593674,0.877948,0.46812037,0
1483,0.8590385,0.8512264,0.23259023,0
269,0.8598627,0.8522477,0.31298333,0
352,0.8691162,0.8619971,0.2973703,0
941,0.8796855,0.87121576,0.3635006,0
1382,0.890358,0.88244194,0.41723204,0
180,0.8530127,0.84559447,0.4012043,0
720,0.8457197,0.8388856,0.62167543,0
682,0.8636172,0.8563391,0.30722246,0
1712,0.8653989,0.8575997,0.46795195,0
1326,0.8802614,0.8731021,0.42533442,0
1285,0.86596644,0.858578,0.43353078,0
1039,0.8607366,0.8532472,0.20610823,0
339,0.8781589,0.8701897,0.4075913,0
833,0.86575925,0.8580041,0.2518244,0
932,0.8591342,0.8518068,0.2688359,0
108,0.8776544,0.870625,0.32524723,0
1061,0.85968417,0.8519643,0.33824673,0
1125,0.85427344,0.84738153,0.63519406,0
751,0.88059837,0.8730585,0.39220065,0
318,0.8612878,0.85374445,0.43168437,0
716,0.86087525,0.8532683,0.34847942,0
619,0.8593668,0.85170245,0.45683634,0
494,0.88300866,0.87469167,0.44827878,0
1087,0.86881644,0.8616586,0.37032747,0
662,0.8559436,0.84847426,0.33716914,0
602,0.87756675,0.869396,0.632229,1
52,0.8805037,0.87227297,0.5289524,0
524,0.865487,0.8580556,0.36807135,0
1545,0.86051345,0.85273635,0.5492672,0
1078,0.853456,0.8458504,0.43505645,0
1384,0.8539741,0.84682596,0.31182188,0
121,0.86577785,0.85799354,0.40348822,0
542,0.8504556,0.84368587,0.5391336,0
688,0.8550154,0.847727,0.47531852,0
1109,0.8411823,0.83433396,0.44989508,0
201,0.8607447,0.8528151,0.3141774,0
1702,0.85577613,0.84859675,0.4036798,0
270,0.8490746,0.8420838,0.467097,0
502,0.8612961,0.8531459,0.37608847,0
1691,0.8594917,0.85165066,0.23968805,0
126,0.8721032,0.8640181,0.7620536,1
1664,0.86505383,0.8571242,0.46102977,0
1353,0.8734175,0.86557376,0.3871955,0
722,0.85296714,0.8459681,0.5438155,0
176,0.8526854,0.84551597,0.52475667,0
1441,0.8696827,0.86189425,0.23322175,0
909,0.8623631,0.85425097,0.3689312,0
24,0.8656694,0.8580086,0.28224766,0
1784,0.86422455,0.8564161,0.33415997,0
1406,0.855973,0.84773403,0.5344644,0
505,0.8737156,0.8664326,0.4381872,0
626,0.86906534,0.8614459,0.35983425,0
1002,0.85750246,0.8496567,0.39304063,0
855,0.86047834,0.85256267,0.464581,0
1117,0.86066115,0.85286075,0.2722237,0
1599,0.86248565,0.8543598,0.25293282,0
495,0.88118166,0.8731196,0.3980391,0
1789,0.86609167,0.85839045,0.37135965,0
1503,0.8689726,0.8607541,0.41787368,0
895,0.8588813,0.8518367,0.5768156,0
562,0.8745058,0.8667911,0.317019,0
910,0.8578927,0.8506176,0.49566382,0
1410,0.8581188,0.8504915,0.40084141,0
574,0.8457708,0.83899075,0.382442,0
161,0.87958485,0.8719894,0.40382364,0
584,0.8671968,0.85895526,0.44609272,0
1763,0.85394585,0.8462579,0.5632289,0
1105,0.8644073,0.8573815,0.60803163,0
1510,0.8636201,0.8561514,0.40230906,0
538,0.86980546,0.8617794,0.2671974,0
1765,0.8670833,0.85932916,0.49668372,0
1354,0.8675148,0.85951567,0.27597135,0
10,0.8748851,0.8677011,0.34124318,0
679,0.8616119,0.853597,0.38829187,0
1262,0.8728758,0.8652953,0.2961264,0
697,0.8673006,0.8596584,0.35953018,0
723,0.8668524,0.85964143,0.31983054,0
1063,0.86795205,0.85987735,0.24952428,0
1751,0.84927356,0.8430181,0.6115257,0
1700,0.8666421,0.85954803,0.3644603,0
1364,0.8699701,0.8612539,0.40584823,0
709,0.8822774,0.87438023,0.3159992,0
1268,0.8736668,0.8659028,0.26016963,0
1399,0.8519147,0.8437701,0.4528072,0
1056,0.8565565,0.8493009,0.33269185,0
219,0.88197446,0.8743679,0.39334294,0
1593,0.87075615,0.86302906,0.6831946,1
1025,0.8597945,0.85228,0.47498393,0
768,0.86807084,0.8600695,0.32626426,0
638,0.86168903,0.85443884,0.24396184,0
1459,0.8480709,0.8419425,0.5581679,0
1248,0.8766746,0.86919814,0.28204942,0
676,0.8534217,0.84548646,0.47807124,0
1500,0.8539913,0.84625494,0.4241071,0
331,0.85173804,0.8448957,0.5530238,0
1185,0.86503166,0.85715985,0.2729718,0
1637,0.86340666,0.8542742,0.7401,0
1307,0.8696182,0.86173564,0.3308912,0
1756,0.85850686,0.85134,0.45670888,0
168,0.8742379,0.8662641,0.5926077,0
550,0.86662376,0.85913306,0.3574419,0
1179,0.8619263,0.8546844,0.4000964,0
1812,0.86146814,0.8539514,0.41124144,0
955,0.86282784,0.8539364,0.7543922,0
1416,0.8707143,0.8626984,0.2843145,0
1824,0.8843655,0.87639636,0.32974035,0
1215,0.8615751,0.8547276,0.40410298,0
666,0.8608129,0.85364985,0.39775074,0
1650,0.8809332,0.87333244,0.36458787,0
1114,0.861512,0.8543171,0.37751305,0
1598,0.8722375,0.86420983,0.31082,0
1067,0.87637365,0.86865056,0.38937658,0
1666,0.87047136,0.8626443,0.47913167,0
1259,0.8609823,0.85339755,0.4940383,0
1037,0.878034,0.8699118,0.32303646,0
297,0.86036193,0.8522854,0.36697155,0
362,0.8485657,0.8418415,0.51425725,0
1083,0.8581813,0.85085386,0.31751823,0
429,0.8752439,0.86733294,0.3697904,0
852,0.85810536,0.85038805,0.32569298,0
1043,0.85143375,0.8441256,0.7311384,0
1419,0.8487033,0.8410486,0.65056115,0
926,0.8768663,0.86935925,0.35682228,0
595,0.8595054,0.8519512,0.36402017,0
202,0.8566586,0.8492857,0.24898875,0
138,0.8594033,0.85173225,0.38966218,0
294,0.86018556,0.85241425,0.31654727,0
231,0.8784316,0.87059295,0.5243487,1
840,0.87685806,0.8695672,0.3154781,0
252,0.8647033,0.8573103,0.32093826,0
1807,0.86958706,0.8615168,0.2946273,0
1786,0.84673595,0.8387006,0.45727515,0
1711,0.866699,0.8586728,0.4090761,0
1649,0.8609122,0.85356957,0.41801447,0
466,0.8680887,0.8610025,0.31108245,0
320,0.8608691,0.8530917,0.69203204,0
866,0.8802507,0.87183636,0.90379107,1
1022,0.86503136,0.8567627,0.55592406,1
526,0.83871174,0.83141226,0.6680254,0
1777,0.8666162,0.8582821,0.9780291,1
847,0.86246794,0.8548736,0.5424423,1
486,0.8635308,0.8557365,0.42093986,0
1321,0.8594945,0.8522132,0.65918916,1
273,0.8562131,0.8486336,0.4093929,0
597,0.86100084,0.85316265,0.29166496,0
365,0.86068803,0.85302997,0.50244457,0
207,0.8763097,0.8680639,0.5671727,0
912,0.8773573,0.8698268,0.4213734,0
1560,0.8547952,0.8472919,0.505917,0
1230,0.8661849,0.8589904,0.39121526,0
1327,0.8614711,0.853928,0.325358,0
714,0.8850619,0.87723786,0.6178969,0
383,0.8811264,0.8728928,0.52144325,0
1309,0.8621536,0.85385203,0.3565163,0
1709,0.874656,0.8665192,0.22634898,0
1240,0.86092526,0.8540367,0.49197915,0
875,0.85833055,0.8509625,0.34697354,0
17,0.85682386,0.8495362,0.67022413,1
1299,0.8719118,0.86313874,0.48913684,0
869,0.8715544,0.8641093,0.35630786,0
1367,0.8560245,0.84868604,0.7050097,1
1241,0.86033607,0.85249484,0.3444212,0
134,0.8808197,0.8727084,0.33079958,0
1592,0.882306,0.87488735,0.4274549,0
858,0.86233354,0.8547771,0.3004294,0
1232,0.85692453,0.84861755,0.45710334,0
1752,0.8606457,0.8528451,0.34905562,0
605,0.8576865,0.8502997,0.34392822,0
1315,0.86184007,0.85403425,0.43059498,0
1790,0.87055814,0.8623204,0.4544414,0
1565,0.8714125,0.864395,0.34815708,0
1526,0.8591134,0.85168046,0.61757725,1
604,0.8687671,0.86113954,0.35636887,0
695,0.8642897,0.8566721,0.27167228,0
411,0.8573079,0.8502089,0.72758055,1
512,0.8487418,0.84201777,0.6344071,0
1617,0.87615305,0.867565,0.9730077,1
22,0.8563093,0.84872794,0.51291966,0
986,0.8719954,0.86418355,0.37297773,0
154,0.87043005,0.8626777,0.5172709,0
212,0.85994864,0.8521991,0.42060414,0
1371,0.86190015,0.8547242,0.3899148,0
972,0.85756534,0.85029465,0.3298911,0
1343,0.8534416,0.8462117,0.366068,0
123,0.870952,0.862783,0.4828477,0
1656,0.86143947,0.8533535,0.32547385,0
719,0.8406072,0.83410555,0.45545253,0
1337,0.8600248,0.8523846,0.30470878,0
1810,0.86918366,0.8618066,0.2592021,0
147,0.85726535,0.849163,0.6614622,0
420,0.85786015,0.85011244,0.38600937,0
1690,0.86775416,0.86000645,0.4084502,0
1616,0.8669405,0.8590946,0.30659625,0
1217,0.879069,0.8712562,0.54326683,1
1796,0.8553395,0.8481427,0.40768027,0
7,0.8668216,0.85884,0.17183332,0
1484,0.86641854,0.85862184,0.32416174,0
1119,0.8560412,0.84830207,0.3220707,0
755,0.8725288,0.8644303,0.50026095,0
806,0.8548135,0.8475582,0.32496154,0
1146,0.86483324,0.85686857,0.4668847,0
431,0.8677993,0.85998815,0.34768182,0
581,0.8823969,0.874247,0.3884883,0
545,0.885562,0.8780355,0.46166933,0
417,0.850681,0.8434109,0.2835771,0
315,0.86633176,0.8587284,0.33325577,0
1304,0.8497619,0.84182864,1.0,1
1042,0.8925914,0.8841164,0.53673005,0
