,X,Y,Diff,Target
6076,0.29864874,0.7247729,0.15334891,0
1321,0.30446112,0.7228185,0.15733682,0
3740,0.32043815,0.704715,0.20889916,0
1304,0.2710597,0.7538081,0.39931977,0
392,0.3057106,0.7209034,0.23183967,1
1361,0.2693795,0.7551062,0.41581836,0
5296,0.27434143,0.7505112,0.36024207,0
6006,0.3206275,0.70636696,0.15370736,0
6379,0.33843088,0.6883831,0.33229506,0
2935,0.31830952,0.70736605,0.24415454,0
2619,0.27422425,0.7514345,0.37198186,0
509,0.30114913,0.7258822,0.18680239,0
2083,0.27478546,0.75036025,0.35303274,0
1708,0.2760676,0.7493154,0.36517927,0
5563,0.2730702,0.7500491,0.39918876,1
1625,0.29523748,0.72855633,0.24512711,1
4330,0.28192744,0.7424421,0.30669448,0
4502,0.2922914,0.7340968,0.19537623,1
3627,0.30146107,0.72236127,0.5304793,1
4025,0.318216,0.70999163,0.1798063,0
2353,0.27995083,0.7458984,0.29809305,0
1697,0.28329256,0.73601997,0.6103009,1
2226,0.28552234,0.7394744,0.23854329,0
2220,0.2830541,0.74241465,0.26324782,0
6111,0.33497995,0.69468844,0.28872883,0
3907,0.27614674,0.7470854,0.3497248,0
230,0.33212414,0.6968367,0.28172338,0
2541,0.28838122,0.7369775,0.21612924,0
1482,0.27940372,0.7453216,0.3179141,0
2794,0.29966545,0.7273609,0.18002485,0
81,0.3526676,0.67850196,0.4738496,0
862,0.2930409,0.73193765,0.21412764,0
2367,0.31733924,0.7096863,0.1669018,0
6355,0.2929437,0.73094,0.1965574,1
2581,0.30488193,0.7222373,0.16566703,1
2968,0.3152854,0.71224093,0.18142267,0
712,0.3106453,0.7109511,0.7222788,1
3603,0.27293772,0.75051916,0.41157085,0
1309,0.2889574,0.73690444,0.22649494,0
2193,0.29302,0.73569787,0.28008002,0
2781,0.26676795,0.75739235,0.44230404,0
733,0.35357347,0.67697364,0.4852361,0
4190,0.3466774,0.68579626,0.40893906,0
2659,0.31919166,0.70641977,0.256789,0
1177,0.3174216,0.7099837,0.19113818,1
3269,0.31498107,0.70996517,0.26682284,0
3051,0.3194299,0.70820576,0.20772159,0
4159,0.301914,0.723744,0.1175352,0
2883,0.27144435,0.753149,0.394804,0
5002,0.32087675,0.7082596,0.20613012,0
2388,0.28027698,0.7454374,0.29989094,0
6260,0.32769674,0.6985523,0.2540311,0
3056,0.31532615,0.71099603,0.2501307,0
6348,0.30628964,0.71785825,0.19120929,0
343,0.34777683,0.6824187,0.42198986,0
2553,0.3219458,0.70561796,0.17947088,0
146,0.34968808,0.6810449,0.4463898,0
5866,0.28691658,0.7392359,0.27227107,0
1317,0.2928977,0.73404086,0.21363765,0
5951,0.30617985,0.7207224,0.16773291,0
3666,0.26970804,0.7535885,0.43376216,0
705,0.3148527,0.70528877,0.86877704,1
5768,0.3045286,0.722659,0.19005477,1
718,0.30348173,0.71591777,0.7321762,1
4471,0.3167599,0.71120006,0.18352963,1
5797,0.29080003,0.7353469,0.20092791,0
84,0.34710732,0.68241423,0.43026677,0
1016,0.35586402,0.67514753,0.52577263,0
3776,0.34166247,0.68757075,0.36348912,0
608,0.34346893,0.68651915,0.37910256,0
6003,0.33481658,0.692465,0.30827338,0
4960,0.32403633,0.70481217,0.21631844,1
2464,0.27457383,0.74793315,0.38632542,1
1743,0.30379513,0.72304165,0.13138518,1
3829,0.31807482,0.7076874,0.16823655,1
784,0.3483839,0.6812425,0.44712326,0
4470,0.31833175,0.71018374,0.18846075,1
4079,0.30445245,0.7214546,0.19261827,0
3893,0.34870812,0.6807058,0.42796746,0
3831,0.31930858,0.7078356,0.2043975,1
4931,0.26850155,0.7527734,0.53978515,1
851,0.34732664,0.68255705,0.43014756,0
1428,0.27831894,0.7471416,0.32837301,0
3569,0.33345714,0.6936087,0.3234461,0
3626,0.30412212,0.7233285,0.3786505,1
4157,0.30624366,0.7206708,0.16095492,0
4834,0.35235,0.67759585,0.48246673,0
2042,0.28650516,0.7399772,0.23844096,0
5407,0.2822384,0.7432248,0.2689786,0
1657,0.2813058,0.74413955,0.28324544,0
5246,0.2825421,0.74357325,0.28731894,0
4856,0.33991474,0.6889288,0.35327592,0
2049,0.30058083,0.72626287,0.12449306,1
4746,0.29203847,0.73400563,0.20672946,0
3546,0.31813636,0.7084372,0.26218995,0
1831,0.27612427,0.7496302,0.34375432,0
3738,0.3199118,0.70630574,0.20461324,0
1338,0.27061823,0.749988,0.52064604,1
2515,0.27276453,0.7499592,0.40854287,1
1253,0.2971409,0.7306819,0.20383392,0
3536,0.34369153,0.6868229,0.37750292,0
1543,0.27324718,0.7518218,0.36776158,0
3190,0.2866934,0.7397757,0.2782888,0
4791,0.30505776,0.71466106,0.5675078,1
4920,0.35055804,0.6814526,0.440845,0
3618,0.3106941,0.7158146,0.1930055,0
4831,0.34387413,0.6854541,0.39093864,0
5517,0.27236766,0.750253,0.40220165,1
1415,0.29895884,0.7274497,0.27446422,1
2707,0.26220807,0.75925034,0.49365503,1
556,0.33262742,0.69805324,0.27512604,0
5921,0.29866737,0.7265697,0.17541747,0
3372,0.30140865,0.7242858,0.23574731,0
1119,0.3171733,0.7026912,0.90198755,1
2544,0.30761334,0.71847224,0.19476306,0
4673,0.30980328,0.71416867,0.54159176,1
3089,0.29170656,0.73432976,0.23618647,0
2393,0.2939727,0.73302096,0.21058403,0
6307,0.2928838,0.73154324,0.22535105,0
4018,0.33319485,0.69594485,0.27798712,0
1523,0.36132002,0.6698811,0.58987635,0
2617,0.33894625,0.6882334,0.3532815,0
4893,0.25734904,0.76548904,0.54854393,1
4310,0.3540725,0.6779799,0.4972938,0
3038,0.3016833,0.72499305,0.19726042,1
3945,0.29972962,0.7245455,0.18264313,1
4850,0.31120494,0.7089167,0.823132,1
4611,0.295551,0.7311445,0.20619537,0
785,0.3513608,0.6782371,0.47874022,0
1628,0.2912434,0.7294117,0.6291291,1
4753,0.33097544,0.69837797,0.2596274,1
5579,0.31937614,0.7064516,0.2053689,1
4765,0.30317214,0.71730393,0.740694,1
747,0.29481238,0.7320051,0.20504935,0
4107,0.32171023,0.7030851,0.2429581,0
5167,0.29363033,0.7331315,0.22072965,0
1071,0.2935702,0.73308814,0.22465682,0
147,0.34958673,0.68154204,0.43735942,0
289,0.34312215,0.68582803,0.3912953,0
4318,0.34349212,0.6848228,0.38051143,0
3887,0.28131473,0.7435615,0.31387934,0
1920,0.3282556,0.70323455,0.2751922,1
3952,0.3357443,0.6923465,0.2944644,0
3836,0.266186,0.7560922,0.46577525,0
4382,0.34429452,0.6857221,0.38914853,0
391,0.3088318,0.7187381,0.1922724,1
1637,0.3588037,0.6719868,0.5516777,0
5498,0.28720847,0.73600936,0.30933112,1
2487,0.2823991,0.7420366,0.2784693,0
4701,0.33803254,0.6907839,0.3200812,0
6269,0.30195943,0.7236152,0.16924943,0
5455,0.28853527,0.7365148,0.24143401,1
2687,0.28824246,0.7373437,0.2168925,0
2583,0.30547354,0.7213685,0.18778563,1
2276,0.28988987,0.73348796,0.2752683,1
3063,0.33254665,0.6947796,0.27248928,0
2477,0.34101126,0.686283,0.37990883,0
5110,0.2785688,0.7441689,0.33150193,1
2718,0.33411133,0.69161165,0.36216584,0
3153,0.3455186,0.6836612,0.39691114,0
5685,0.25822783,0.76358086,0.5421315,1
4145,0.28734845,0.7361906,0.24167456,0
4636,0.33586594,0.69518685,0.3160017,0
801,0.2559586,0.7678076,0.5717166,1
1335,0.30679733,0.7127227,0.84994113,1
5243,0.27400845,0.7504992,0.35529733,0
4699,0.3122109,0.7073624,0.86014247,1
4193,0.33348477,0.69544697,0.27417067,0
5221,0.28235483,0.7428036,0.2863877,0
4902,0.33447275,0.6964688,0.30762535,1
3177,0.33903065,0.6886256,0.3539368,0
5944,0.34532732,0.68489075,0.38942787,0
2771,0.33419845,0.6929705,0.33105344,0
4265,0.28295022,0.74096906,0.30281413,0
6323,0.33500394,0.69239223,0.29814592,0
2810,0.25960222,0.7628422,0.5278416,1
2542,0.28806585,0.73789895,0.22282517,0
1860,0.36357403,0.6672822,0.61520386,0
3482,0.28909558,0.73678535,0.23761845,0
1373,0.30018213,0.72738254,0.18164115,0
4942,0.28155217,0.7435091,0.28711027,0
2751,0.2603386,0.7618241,0.5189956,1
1815,0.33665815,0.69214153,0.32010618,1
4658,0.34038025,0.68913525,0.34437314,0
4990,0.30388504,0.71599835,0.7431681,1
1205,0.29299182,0.7333304,0.20426759,0
1645,0.3505959,0.6796884,0.460769,0
6017,0.31431684,0.7121445,0.18322681,0
5259,0.29018274,0.7299234,0.6146909,1
6131,0.33093053,0.6955383,0.22481059,1
5662,0.26911905,0.7537458,0.42440084,1
550,0.33771113,0.690715,0.31779027,0
4692,0.2968526,0.73160595,0.2928423,0
5520,0.34073776,0.6861382,0.3681267,0
6281,0.29480317,0.73003596,0.16415033,0
2578,0.27361214,0.75169444,0.3800585,0
3241,0.30608225,0.7211602,0.17799067,0
6325,0.3099559,0.7163827,0.14485444,0
5852,0.31990057,0.70744663,0.19472891,0
5416,0.33442038,0.6931948,0.2888739,0
1983,0.28042215,0.74516577,0.29726377,0
5324,0.2786578,0.74707264,0.30204198,0
3282,0.2746588,0.7513558,0.3526262,0
6183,0.33001035,0.698103,0.29483113,0
6132,0.32646373,0.6990038,0.21675117,1
1760,0.3405136,0.6897045,0.33905318,1
2840,0.30944538,0.71776825,0.17767932,1
4155,0.28730136,0.7367222,0.23609358,0
1908,0.29519728,0.7233733,0.7008894,1
4734,0.3462773,0.68285716,0.40640575,0
101,0.33297667,0.696038,0.2696147,0
18,0.33553836,0.6931544,0.29009393,0
1256,0.2933814,0.73284954,0.21630143,0
2228,0.2850562,0.7395393,0.2622508,1
319,0.3272931,0.7018089,0.22435671,0
3188,0.2829176,0.7426418,0.2701331,0
1049,0.32071716,0.70771724,0.18830234,1
5152,0.36003822,0.6709977,0.5683914,0
5061,0.30788466,0.71198356,0.81224763,1
1727,0.2923553,0.7328561,0.20965621,0
106,0.30961782,0.71846294,0.19739372,0
2073,0.28190663,0.74448967,0.28944314,0
2980,0.3352081,0.6921204,0.3694116,0
4708,0.34293774,0.6864838,0.37650436,0
2335,0.33939114,0.6875992,0.42541546,0
4868,0.28084433,0.74553114,0.32518947,0
1079,0.33861285,0.6916423,0.32936138,0
656,0.30567575,0.71420383,0.74278396,1
833,0.30339998,0.7165239,0.7553813,1
6392,0.28817788,0.7354019,0.23882134,0
3676,0.31096134,0.71445936,0.17629845,0
6188,0.29211986,0.73174095,0.2080409,0
2569,0.33697537,0.69090354,0.34084174,0
5513,0.316499,0.7114557,0.1815376,0
3366,0.2740331,0.7513965,0.3652556,0
5067,0.34499967,0.68500096,0.399749,0
5699,0.30331305,0.7234273,0.17392984,0
4614,0.32688117,0.7022308,0.22873722,0
6067,0.30796158,0.71690404,0.27244297,0
1785,0.3168303,0.710943,0.19444512,0
3908,0.27683696,0.7458519,0.3427608,0
1845,0.30874258,0.7186224,0.1709327,1
5670,0.3053262,0.72142,0.1675581,1
839,0.30549866,0.7139815,0.6827525,1
2384,0.33544433,0.69087476,0.36301547,0
3931,0.34110615,0.6858372,0.35773945,0
6426,0.33149162,0.6957633,0.26460966,0
1153,0.26860282,0.7550423,0.429148,1
4224,0.3324565,0.69455427,0.30500776,0
674,0.3459088,0.6826466,0.42401177,0
1914,0.3391912,0.69041383,0.33997712,1
5361,0.2929142,0.7339965,0.19545168,0
5950,0.30410513,0.7212069,0.15971513,0
1773,0.28131157,0.74462414,0.2869279,0
2601,0.2672324,0.75564694,0.4757422,1
3798,0.29479587,0.72948825,0.17184229,0
1241,0.29524246,0.7258023,0.43658596,1
1160,0.3022823,0.71804273,0.75308716,1
1147,0.29690096,0.7294921,0.19045106,0
1643,0.3514682,0.67867625,0.47659737,0
1497,0.30711484,0.72038054,0.20689835,0
1436,0.30463228,0.72290635,0.183477,0
2973,0.3279975,0.6988601,0.30436033,0
2926,0.3274491,0.6986174,0.3013404,0
5364,0.27773565,0.74726135,0.31365812,0
6,0.33277833,0.69550055,0.2737151,0
181,0.27855188,0.7469719,0.3438424,1
363,0.33785507,0.6910412,0.33480892,0
2498,0.28394136,0.7425559,0.29845876,1
5085,0.26649493,0.7555272,0.46347022,1
5051,0.2878113,0.73882675,0.2508334,0
5571,0.27628708,0.7491718,0.34664312,0
2450,0.32221135,0.7064279,0.2058335,1
1954,0.29267225,0.7283649,0.6215568,1
4612,0.28925517,0.7370465,0.23831001,0
3122,0.33292127,0.69384325,0.3198915,0
1789,0.31140512,0.71546274,0.12328426,1
5751,0.26788726,0.7569567,0.4526615,1
2092,0.3457012,0.6821133,0.4137366,0
4877,0.32464448,0.7038901,0.23609261,1
6110,0.26555207,0.7578267,0.5067466,1
750,0.29328206,0.7330572,0.22346677,0
5739,0.27228147,0.75315887,0.385275,0
5070,0.30342308,0.7196572,0.4317986,1
67,0.30855456,0.71885675,0.1762664,1
1793,0.29877076,0.7266804,0.17695697,1
324,0.31768453,0.71065325,0.21286985,1
5575,0.30513272,0.7222889,0.18481737,1
2020,0.31004208,0.71789557,0.21308339,0
6430,0.30995488,0.71583146,0.10291406,0
6335,0.32478565,0.7024524,0.22485286,0
3772,0.32953006,0.6995379,0.24764267,0
1030,0.25090528,0.7708797,0.6085561,1
5437,0.28361356,0.7422522,0.2641676,0
2534,0.2726269,0.7524907,0.38460428,0
5894,0.3250927,0.70157784,0.19489102,0
5524,0.32323194,0.7032441,0.23835039,0
2306,0.3307857,0.6974628,0.24354137,1
813,0.2753044,0.74896765,0.34954727,0
202,0.29958746,0.7274213,0.15772387,1
1029,0.25435996,0.7684283,0.5706988,1
4973,0.29426342,0.73133767,0.20488673,0
5539,0.3063863,0.7215916,0.18173563,0
1329,0.25559583,0.76723415,0.5696325,1
1162,0.30014467,0.71846163,0.8317703,1
2562,0.26166275,0.7609498,0.5071806,1
416,0.34616712,0.683831,0.41395238,0
74,0.3274986,0.6995887,0.31493515,0
1669,0.29192656,0.7347559,0.20981961,0
196,0.30924237,0.7177963,0.19669953,1
670,0.3452928,0.68439513,0.4132786,0
593,0.3398774,0.6894144,0.3436224,0
333,0.3110793,0.70873123,0.8657592,1
3530,0.33957466,0.6907215,0.3639177,0
4563,0.31727827,0.7105734,0.21178438,0
4910,0.31535965,0.70470506,0.89216214,1
4088,0.28033856,0.7430348,0.31344953,0
2269,0.28988945,0.7351136,0.21019208,0
3672,0.30347934,0.7203371,0.19896196,0
2715,0.34081984,0.6866137,0.3812689,0
3256,0.29642573,0.728183,0.20260833,0
1591,0.3507402,0.68083805,0.45587626,0
2065,0.34147578,0.6884932,0.35668194,1
5371,0.27700678,0.74791694,0.32390192,0
6030,0.28739768,0.73772246,0.26038602,0
2025,0.28260925,0.7433895,0.28521854,0
5518,0.2725236,0.7499653,0.40352896,1
1219,0.28461307,0.7318046,0.7211196,1
2865,0.33076993,0.69650435,0.2640972,0
1230,0.32302588,0.70425916,0.20288983,1
6223,0.3322972,0.69648564,0.2686897,0
4304,0.3161617,0.709654,0.12576474,1
2943,0.30765018,0.7198628,0.21909699,1
5198,0.29556254,0.72996294,0.15362075,1
5676,0.30260974,0.7242023,0.17808977,0
3810,0.31431848,0.7116123,0.22810435,0
3993,0.3382141,0.6891506,0.34115288,0
2857,0.27523386,0.7456498,0.3487819,1
162,0.3360023,0.69337505,0.31073654,0
4065,0.30753022,0.7155413,0.21555181,1
6018,0.3350386,0.692259,0.31629068,0
1358,0.3083284,0.7124374,0.6223461,1
2414,0.30734825,0.7190659,0.2039845,0
4094,0.3076983,0.71836627,0.15801552,0
1813,0.33538625,0.6935306,0.3033538,1
3780,0.3391099,0.69123167,0.36079776,0
24,0.34365115,0.68545973,0.39047065,0
5396,0.34868905,0.68004763,0.44484407,0
5480,0.3397861,0.68759817,0.41486958,0
4761,0.31670064,0.70301145,0.9062162,1
933,0.32191193,0.7067527,0.19254549,1
4383,0.2986545,0.7251377,0.2116065,0
1698,0.35293365,0.6774777,0.49335974,0
4337,0.31441662,0.71034974,0.19206114,0
3578,0.3229377,0.70177305,0.18897623,1
5195,0.31671023,0.7103499,0.2038187,0
4863,0.25675783,0.76820356,0.5592483,1
1619,0.28379136,0.74149215,0.2828435,1
2465,0.27237314,0.75063705,0.4042207,1
726,0.34853846,0.68074095,0.45016035,0
963,0.35505226,0.67621034,0.50931704,0
5788,0.33272275,0.6946242,0.30133015,0
6263,0.31125998,0.71240586,0.17003548,0
1870,0.33482844,0.6958081,0.30213287,1
4186,0.32021144,0.7079882,0.18816917,0
6068,0.31612897,0.7100885,0.27391836,0
1875,0.27322173,0.75164515,0.36228642,0
6194,0.2782115,0.7449999,0.34097162,0
4154,0.2825259,0.74138933,0.29029217,0
143,0.34495673,0.6844646,0.39854258,0
3383,0.3103257,0.7165404,0.17008428,0
5569,0.27845678,0.74763596,0.31979954,0
1168,0.31782356,0.7093698,0.18924552,1
5836,0.34034386,0.68744,0.35831666,0
522,0.30896378,0.71039194,0.83609563,1
2485,0.28195804,0.74503523,0.3043618,0
1857,0.29244,0.7298172,0.24658799,1
5963,0.31989124,0.71032,0.20999913,0
3064,0.32986635,0.6974673,0.27491394,0
5449,0.32900807,0.7000445,0.24012978,1
5516,0.27416965,0.74823344,0.3880561,1
1390,0.26925507,0.7531812,0.50639826,1
511,0.29604858,0.7305014,0.19811688,0
2604,0.33687472,0.6903086,0.3492073,0
2061,0.34223676,0.68492204,0.42748585,0
154,0.34212515,0.68822026,0.3555582,0
2981,0.3362795,0.6908348,0.36132747,0
2047,0.33508545,0.69185203,0.313114,0
6180,0.3438712,0.6843045,0.39767656,0
6229,0.29506975,0.7291506,0.15954368,0
1741,0.30560002,0.72047126,0.10506187,1
5784,0.31074613,0.7157462,0.15133478,0
5574,0.30370766,0.7233947,0.18295993,1
400,0.3197645,0.69954336,0.9478401,1
4129,0.3118487,0.71345127,0.15452923,1
4059,0.2897517,0.73346114,0.28081307,1
2914,0.32940796,0.69714904,0.34149143,0
3584,0.27429906,0.7491612,0.38090155,0
4983,0.32254633,0.7062686,0.21074031,1
4966,0.28411362,0.7394217,0.32335192,0
1586,0.35008776,0.68014663,0.4636097,0
2990,0.30237848,0.72478163,0.19122359,1
3311,0.32904714,0.69730705,0.28980458,0
3476,0.34105027,0.68803054,0.35703838,0
2156,0.28853017,0.7386075,0.26879987,0
5593,0.33922768,0.6880778,0.4013088,0
6121,0.2975955,0.7275376,0.1423878,0
4770,0.35221264,0.67780787,0.491863,0
117,0.35917586,0.6693265,0.55269223,0
2466,0.27482307,0.74836266,0.37970957,1
4433,0.31857818,0.70862424,0.12378052,1
3574,0.32246065,0.7037111,0.23592077,0
2249,0.30445778,0.7231434,0.17235234,1
4214,0.30133352,0.7234639,0.1293799,0
2333,0.34202456,0.6851799,0.378182,0
3237,0.28463948,0.74178004,0.26701134,0
3481,0.28577703,0.7402596,0.2706423,0
3791,0.28018072,0.7417995,0.30705366,0
4697,0.31282046,0.70633525,0.874649,1
5964,0.31150743,0.7158039,0.19693466,0
6091,0.33032483,0.6974497,0.26356286,0
4041,0.30266306,0.72164935,0.12666371,0
6237,0.33794802,0.6897006,0.3174042,0
4199,0.33284876,0.6969643,0.24725235,0
6241,0.2936613,0.72758985,0.39481726,1
4660,0.34083566,0.68740565,0.3640995,0
2325,0.28892234,0.7354896,0.24947236,1
2157,0.307176,0.7227703,0.30883506,0
1886,0.27529776,0.74955225,0.33460435,0
3773,0.33255145,0.6957127,0.27721104,0
17,0.31186572,0.715583,0.15967141,1
1737,0.2997849,0.7249405,0.19991222,1
423,0.34653473,0.6834183,0.41437033,0
3453,0.29672936,0.7268593,0.19381037,0
3994,0.33675557,0.6916199,0.31196252,0
1757,0.35291502,0.67711526,0.4869381,0
1276,0.27242818,0.74726254,0.5976206,1
3428,0.2962671,0.73000747,0.19003521,0
499,0.3401372,0.6895342,0.3418401,0
1193,0.2800979,0.74538857,0.32144228,0
3209,0.30977058,0.71625155,0.19483157,0
6065,0.33678347,0.69335306,0.30275014,0
4194,0.3312104,0.6976599,0.2478966,0
2067,0.30645445,0.7210983,0.19786258,0
2506,0.32181573,0.7055559,0.17324474,0
5272,0.28052276,0.744756,0.2923719,0
364,0.34214947,0.6864283,0.3806928,0
916,0.25398976,0.76922923,0.574058,1
1124,0.3090092,0.7107876,0.8273482,1
1958,0.289652,0.73445046,0.24399683,1
3688,0.32599315,0.7003119,0.27595732,0
2539,0.2956904,0.73032975,0.19450542,1
140,0.33662614,0.6924019,0.30578214,0
1979,0.2818416,0.744222,0.28563097,0
990,0.32070228,0.7078167,0.20014887,1
5828,0.34056866,0.68868846,0.34890184,0
5191,0.27842578,0.74623156,0.3040217,0
1038,0.2762677,0.7472306,0.516769,1
4078,0.31633794,0.71215165,0.197405,0
2484,0.2787645,0.74732,0.32301447,0
4618,0.32307827,0.6958178,0.9594539,1
3828,0.3050181,0.7190371,0.3359327,1
1918,0.343992,0.6845722,0.39735433,1
4769,0.3527132,0.67745876,0.48869526,0
4662,0.3520354,0.6783988,0.46858025,0
513,0.35892934,0.67148745,0.56211984,0
5367,0.28512335,0.74043864,0.24786712,0
4887,0.332634,0.6985896,0.29728577,0
1532,0.35006025,0.6800164,0.4637343,0
1856,0.29385713,0.7253063,0.52325976,1
3371,0.29382733,0.7310335,0.27038303,0
311,0.28138763,0.7435522,0.29314467,0
5330,0.27631924,0.7492719,0.3364171,0
2847,0.31248188,0.7146057,0.15609153,1
953,0.29764587,0.7224627,0.6455103,1
2765,0.3375982,0.6899425,0.3766873,0
2024,0.28243682,0.7434304,0.27336195,0
4963,0.3105683,0.7090004,0.8182592,1
3502,0.2985805,0.726294,0.16591972,0
2762,0.34134045,0.6863976,0.35983238,0
5488,0.31374684,0.7134511,0.20950316,0
5713,0.31009567,0.7161392,0.19680059,0
5572,0.27985698,0.74527156,0.31952336,0
6190,0.3301053,0.69931513,0.2398872,0
150,0.34497613,0.6846055,0.402162,0
731,0.3470732,0.6827189,0.4241275,0
1464,0.34464717,0.68412644,0.4275694,0
1607,0.27878845,0.74665004,0.3233644,0
4426,0.29524398,0.72831666,0.16149935,1
4089,0.2777398,0.7458495,0.33745822,0
2846,0.30947605,0.7170263,0.18252124,1
3349,0.29049504,0.7330491,0.20400164,0
2109,0.3462653,0.6815156,0.43829015,0
314,0.3648199,0.66543573,0.65534204,0
164,0.33048588,0.69833875,0.25670862,0
5343,0.27603093,0.74981046,0.35281718,0
3302,0.30181894,0.72347105,0.1703713,0
993,0.31059316,0.71769947,0.20510726,1
4854,0.30128983,0.7187139,0.60018617,1
329,0.3056823,0.71989006,0.4645453,1
3210,0.31086957,0.7144934,0.2115491,0
118,0.34884062,0.6810179,0.48966807,0
758,0.34928846,0.68073535,0.44892737,0
5190,0.2803879,0.7450876,0.2889329,0
707,0.31617242,0.70310736,0.9021575,1
5000,0.31266332,0.71431494,0.2034006,0
1989,0.28323823,0.7424208,0.26236793,0
6235,0.3120996,0.7129499,0.22567652,0
4257,0.3342525,0.6941058,0.28129688,0
3557,0.2895529,0.7343781,0.233527,0
3889,0.2736448,0.7505488,0.38680804,0
3503,0.2999389,0.7240684,0.15395148,0
2179,0.2848097,0.7407907,0.24133325,0
737,0.29159072,0.73847073,0.4394319,1
6419,0.3007415,0.72319615,0.1415053,0
5833,0.3366854,0.6898274,0.3569755,0
6024,0.30695978,0.7172379,0.3333323,0
4175,0.29662234,0.7273409,0.2139295,1
5801,0.30967346,0.71842515,0.18210247,0
6408,0.28563896,0.7383814,0.26359525,1
5740,0.2715158,0.7533929,0.3854804,0
1026,0.29572594,0.73070943,0.22536857,0
5351,0.30410236,0.7225529,0.14543222,1
626,0.28910458,0.73924416,0.26781514,0
5802,0.33227512,0.6955089,0.28051046,0
525,0.31623164,0.7049968,0.80124694,1
1372,0.3042104,0.72415334,0.18003172,0
5047,0.27000713,0.7537963,0.3968847,0
1791,0.31450465,0.71191835,0.13878098,1
5885,0.33191824,0.6950937,0.3213631,0
4801,0.24362639,0.778963,0.67085224,1
2037,0.27657497,0.7492827,0.33748356,0
1929,0.2822527,0.743774,0.2716096,0
3176,0.3392455,0.68854076,0.35377622,0
3872,0.31396002,0.7123384,0.19725312,0
